id,sensor,reading,emotional_state,color,size,x,y,distance_from_center,branch_angle,time_index
air_quality_d2_h19,air_quality,13.3,thriving,#FF69B4,4.4,187.8,111.0,218.1,6.817,67
light_d2_h20,light,40.0,critical,#DC143C,3.1,-123.1,194.0,229.8,2.136,68
humidity_d2_h20,humidity,61.6,thriving,#00FFFF,3.7,-186.2,-118.2,220.5,3.707,68
nutrients_d2_h20,nutrients,1085.1,thriving,#00FF7F,3.4,124.7,-196.5,232.7,5.278,68
air_quality_d2_h20,air_quality,18.4,stable,#C71585,3.2,190.9,121.1,226.1,6.849,68
light_d2_h21,light,40.0,critical,#DC143C,4.6,-122.3,180.0,217.7,2.168,69
humidity_d2_h21,humidity,65.7,content,#00CED1,3.8,-188.2,-127.9,227.6,3.738,69
nutrients_d2_h21,nutrients,1108.3,thriving,#00FF7F,3.3,122.3,-180.0,217.6,5.309,69
air_quality_d2_h21,air_quality,17.9,stable,#C71585,3.3,192.0,130.5,232.1,6.880,69
light_d2_h22,light,40.0,critical,#DC143C,4.0,-139.0,191.3,236.5,2.199,70
humidity_d2_h22,humidity,67.0,stable,#20B2AA,3.8,-183.0,-132.9,226.2,3.770,70
nutrients_d2_h22,nutrients,1096.7,thriving,#00FF7F,3.5,133.2,-183.4,226.7,5.341,70
air_quality_d2_h22,air_quality,15.6,thriving,#FF69B4,4.9,186.4,135.4,230.4,6.912,70
light_d2_h23,light,40.0,critical,#DC143C,4.6,-148.8,191.8,242.8,2.231,71
humidity_d2_h23,humidity,69.3,stable,#20B2AA,4.9,-182.5,-141.6,231.0,3.801,71
nutrients_d2_h23,nutrients,1088.9,thriving,#00FF7F,4.2,142.0,-183.1,231.7,5.372,71
air_quality_d2_h23,air_quality,12.2,thriving,#FF69B4,4.5,188.2,146.0,238.2,6.943,71
light_d3_h0,light,40.0,critical,#DC143C,1.5,-144.8,175.1,227.2,2.262,72
humidity_d3_h0,humidity,70.1,stable,#20B2AA,1.5,-180.6,-149.4,234.4,3.833,72
nutrients_d3_h0,nutrients,1089.2,thriving,#00FF7F,2.0,152.4,-184.2,239.1,5.404,72
air_quality_d3_h0,air_quality,12.0,thriving,#FF69B4,1.5,183.7,152.0,238.4,6.974,72
light_d3_h1,light,40.0,critical,#DC143C,2.0,-163.6,185.5,247.3,2.293,73
humidity_d3_h1,humidity,65.9,content,#00CED1,1.7,-185.6,-163.6,247.4,3.864,73
nutrients_d3_h1,nutrients,1101.1,thriving,#00FF7F,1.5,163.6,-185.6,247.4,5.435,73
air_quality_d3_h1,air_quality,12.8,thriving,#FF69B4,1.5,174.0,153.4,232.0,7.006,73
light_d3_h2,light,40.0,critical,#DC143C,1.4,-168.4,179.3,246.0,2.325,74
humidity_d3_h2,humidity,68.2,stable,#20B2AA,1.3,-177.8,-167.0,243.9,3.896,74
nutrients_d3_h2,nutrients,1091.4,thriving,#00FF7F,1.1,163.8,-174.4,239.3,5.466,74
air_quality_d3_h2,air_quality,13.9,thriving,#FF69B4,1.5,179.8,168.9,246.7,7.037,74
light_d3_h3,light,40.0,critical,#DC143C,1.2,-179.1,179.1,253.3,2.356,75
humidity_d3_h3,humidity,68.8,stable,#20B2AA,2.0,-176.6,-176.6,249.7,3.927,75
nutrients_d3_h3,nutrients,1094.7,thriving,#00FF7F,1.1,175.9,-175.9,248.7,5.498,75
air_quality_d3_h3,air_quality,15.8,content,#FF1493,1.1,170.3,170.3,240.8,7.069,75
light_d3_h4,light,40.0,critical,#DC143C,1.4,-186.2,174.8,255.4,2.388,76
humidity_d3_h4,humidity,64.3,content,#00CED1,1.7,-169.2,-180.2,247.2,3.958,76
nutrients_d3_h4,nutrients,1101.7,thriving,#00FF7F,2.0,177.5,-166.7,243.5,5.529,76
air_quality_d3_h4,air_quality,16.7,stable,#C71585,1.6,164.5,175.1,240.3,7.100,76
light_d3_h5,light,40.0,critical,#DC143C,1.7,-191.1,168.5,254.8,2.419,77
humidity_d3_h5,humidity,63.7,content,#00CED1,1.1,-162.2,-184.0,245.3,3.990,77
nutrients_d3_h5,nutrients,1103.4,thriving,#00FF7F,1.4,193.3,-170.4,257.7,5.561,77
air_quality_d3_h5,air_quality,14.1,thriving,#FF69B4,1.7,162.7,184.6,246.1,7.131,77
light_d3_h6,light,200.0,stressed,#FF4500,1.7,-197.6,163.5,256.5,2.450,78
humidity_d3_h6,humidity,63.7,content,#00CED1,1.2,-159.9,-193.2,250.8,4.021,78
nutrients_d3_h6,nutrients,1094.9,thriving,#00FF7F,1.8,192.3,-159.1,249.5,5.592,78
air_quality_d3_h6,air_quality,14.6,thriving,#FF69B4,1.6,157.5,190.4,247.1,7.163,78
light_d3_h7,light,339.8,concerned,#FF6347,1.8,-198.3,153.8,250.9,2.482,79
humidity_d3_h7,humidity,54.6,content,#00CED1,1.4,-158.8,-204.8,259.1,4.053,79
nutrients_d3_h7,nutrients,1098.7,thriving,#00FF7F,1.1,196.3,-152.2,248.4,5.623,79
air_quality_d3_h7,air_quality,12.8,thriving,#FF69B4,1.9,162.5,209.5,265.1,7.194,79
light_d3_h8,light,470.0,content,#FFA500,1.3,-214.7,156.0,265.4,2.513,80
humidity_d3_h8,humidity,51.5,stable,#20B2AA,1.7,-154.3,-212.3,262.4,4.084,80
nutrients_d3_h8,nutrients,1094.2,thriving,#00FF7F,1.7,213.9,-155.4,264.4,5.655,80
air_quality_d3_h8,air_quality,14.5,thriving,#FF69B4,1.4,148.4,204.2,252.4,7.226,80
light_d3_h9,light,581.8,stable,#FF8C00,1.5,-223.1,151.6,269.7,2.545,81
humidity_d3_h9,humidity,56.4,content,#00CED1,1.5,-147.3,-216.8,262.1,4.115,81
nutrients_d3_h9,nutrients,1088.0,thriving,#00FF7F,1.5,219.9,-149.5,265.9,5.686,81
air_quality_d3_h9,air_quality,15.8,content,#FF1493,1.4,149.5,220.0,266.0,7.257,81
light_d3_h10,light,667.7,concerned,#FF6347,1.7,-224.3,142.3,265.6,2.576,82
humidity_d3_h10,humidity,52.5,stable,#20B2AA,1.3,-140.4,-221.2,262.0,4.147,82
nutrients_d3_h10,nutrients,1101.9,thriving,#00FF7F,1.6,223.3,-141.7,264.4,5.718,82
air_quality_d3_h10,air_quality,18.6,stable,#C71585,2.0,140.0,220.6,261.3,7.288,82
light_d3_h11,light,721.6,stressed,#FF4500,1.5,-230.6,136.3,267.9,2.608,83
humidity_d3_h11,humidity,46.9,stable,#20B2AA,1.1,-141.6,-239.4,278.1,4.178,83
nutrients_d3_h11,nutrients,1095.7,thriving,#00FF7F,1.8,233.8,-138.3,271.7,5.749,83
air_quality_d3_h11,air_quality,15.7,thriving,#FF69B4,1.8,139.7,236.2,274.4,7.320,83
light_d3_h12,light,740.0,stressed,#FF4500,1.3,-246.8,135.7,281.7,2.639,84
humidity_d3_h12,humidity,47.3,stable,#20B2AA,1.4,-127.5,-232.0,264.7,4.210,84
nutrients_d3_h12,nutrients,1215.1,stable,#90EE90,1.1,234.8,-129.1,268.0,5.781,84
air_quality_d3_h12,air_quality,15.1,thriving,#FF69B4,1.2,134.9,245.4,280.1,7.351,84
light_d3_h13,light,721.6,stressed,#FF4500,1.9,-237.9,121.2,267.0,2.670,85
humidity_d3_h13,humidity,49.2,stable,#20B2AA,1.3,-128.5,-252.1,283.0,4.241,85
nutrients_d3_h13,nutrients,1104.0,thriving,#00FF7F,1.8,244.4,-124.5,274.3,5.812,85
air_quality_d3_h13,air_quality,19.2,concerned,#DA70D6,1.6,125.2,245.6,275.7,7.383,85
light_d3_h14,light,667.7,concerned,#FF6347,1.4,-259.2,122.0,286.5,2.702,86
humidity_d3_h14,humidity,52.2,stable,#20B2AA,1.4,-120.4,-255.9,282.8,4.273,86
nutrients_d3_h14,nutrients,1107.6,thriving,#00FF7F,1.5,256.6,-120.7,283.6,5.843,86
air_quality_d3_h14,air_quality,17.4,stable,#C71585,1.0,114.4,243.1,268.7,7.414,86
light_d3_h15,light,581.8,stable,#FF8C00,1.7,-256.9,111.2,279.9,2.733,87
humidity_d3_h15,humidity,54.4,content,#00CED1,1.2,-114.7,-265.1,288.8,4.304,87
nutrients_d3_h15,nutrients,1101.5,thriving,#00FF7F,1.6,255.0,-110.4,277.9,5.875,87
air_quality_d3_h15,air_quality,18.5,stable,#C71585,1.6,111.5,257.6,280.7,7.446,87
light_d3_h16,light,470.0,content,#FFA500,2.0,-259.7,102.8,279.3,2.765,88
humidity_d3_h16,humidity,55.6,content,#00CED1,1.3,-106.0,-267.8,288.0,4.335,88
nutrients_d3_h16,nutrients,1106.3,thriving,#00FF7F,1.3,261.5,-103.6,281.3,5.906,88
air_quality_d3_h16,air_quality,18.6,stable,#C71585,1.5,103.3,261.0,280.7,7.477,88
light_d3_h17,light,339.8,concerned,#FF6347,1.7,-261.8,94.2,278.2,2.796,89
humidity_d3_h17,humidity,60.7,thriving,#00FFFF,1.7,-94.3,-262.0,278.4,4.367,89
nutrients_d3_h17,nutrients,1107.2,thriving,#00FF7F,1.8,278.7,-100.3,296.2,5.938,89
air_quality_d3_h17,air_quality,16.5,stable,#C71585,1.2,94.4,262.1,278.6,7.508,89
light_d3_h18,light,200.0,stressed,#FF4500,1.3,-278.2,90.4,292.5,2.827,90
humidity_d3_h18,humidity,58.6,thriving,#00FFFF,1.1,-87.9,-270.4,284.3,4.398,90
nutrients_d3_h18,nutrients,1095.8,thriving,#00FF7F,1.2,266.7,-86.6,280.4,5.969,90
air_quality_d3_h18,air_quality,11.8,thriving,#FF69B4,1.5,91.9,282.9,297.4,7.540,90
light_d3_h19,light,40.0,critical,#DC143C,1.3,-275.8,80.1,287.2,2.859,91
humidity_d3_h19,humidity,60.8,thriving,#00FFFF,1.4,-82.5,-283.9,295.7,4.430,91
nutrients_d3_h19,nutrients,1086.9,thriving,#00FF7F,1.5,288.9,-83.9,300.9,6.000,91
air_quality_d3_h19,air_quality,12.9,thriving,#FF69B4,1.4,84.5,290.9,302.9,7.571,91
light_d3_h20,light,40.0,critical,#DC143C,1.1,-277.6,71.3,286.6,2.890,92
humidity_d3_h20,humidity,61.3,thriving,#00FFFF,1.3,-75.2,-292.9,302.4,4.461,92
nutrients_d3_h20,nutrients,1107.6,thriving,#00FF7F,1.4,279.8,-71.8,288.8,6.032,92
air_quality_d3_h20,air_quality,29.4,critical,#8A2BE2,1.9,74.6,290.5,299.9,7.603,92
light_d3_h21,light,40.0,critical,#DC143C,1.6,-297.9,66.6,305.3,2.922,93
humidity_d3_h21,humidity,66.3,stable,#20B2AA,1.6,-66.5,-297.7,305.1,4.492,93
nutrients_d3_h21,nutrients,1083.6,thriving,#00FF7F,1.8,283.6,-63.4,290.6,6.063,93
air_quality_d3_h21,air_quality,12.0,thriving,#FF69B4,1.4,65.9,294.8,302.1,7.634,93
light_d3_h22,light,40.0,critical,#DC143C,1.5,-289.9,55.3,295.1,2.953,94
humidity_d3_h22,humidity,71.3,stable,#20B2AA,1.6,-57.1,-299.5,304.9,4.524,94
nutrients_d3_h22,nutrients,1102.0,thriving,#00FF7F,1.9,301.6,-57.5,307.1,6.095,94
air_quality_d3_h22,air_quality,14.3,thriving,#FF69B4,1.1,58.2,305.0,310.5,7.665,94
light_d3_h23,light,40.0,critical,#DC143C,1.5,-305.2,48.3,309.0,2.985,95
humidity_d3_h23,humidity,72.3,stable,#20B2AA,1.9,-47.2,-298.3,302.0,4.555,95
nutrients_d3_h23,nutrients,1083.0,thriving,#00FF7F,1.6,293.4,-46.5,297.0,6.126,95
air_quality_d3_h23,air_quality,12.3,thriving,#FF69B4,1.9,47.8,302.1,305.8,7.697,95
light_d4_h0,light,40.0,critical,#DC143C,1.4,-311.2,39.3,313.6,3.016,96
humidity_d4_h0,humidity,69.5,stable,#20B2AA,1.0,-37.7,-298.2,300.5,4.587,96
nutrients_d4_h0,nutrients,1099.1,thriving,#00FF7F,1.0,298.8,-37.7,301.2,6.158,96
air_quality_d4_h0,air_quality,12.7,thriving,#FF69B4,1.0,38.9,307.7,310.1,7.728,96
light_d4_h1,light,40.0,critical,#DC143C,1.0,-304.3,28.8,305.6,3.047,97
humidity_d4_h1,humidity,67.1,stable,#20B2AA,1.3,-29.5,-311.6,313.0,4.618,97
nutrients_d4_h1,nutrients,1097.5,thriving,#00FF7F,1.4,303.9,-28.7,305.2,6.189,97
air_quality_d4_h1,air_quality,15.2,thriving,#FF69B4,1.7,28.3,299.8,301.1,7.760,97
light_d4_h2,light,40.0,critical,#DC143C,1.5,-304.6,19.2,305.2,3.079,98
humidity_d4_h2,humidity,71.7,stable,#20B2AA,1.5,-20.0,-318.3,318.9,4.650,98
nutrients_d4_h2,nutrients,1089.9,thriving,#00FF7F,1.2,317.6,-20.0,318.2,6.220,98
air_quality_d4_h2,air_quality,24.3,critical,#8A2BE2,1.4,19.1,303.4,304.0,7.791,98
light_d4_h3,light,40.0,critical,#DC143C,1.0,-326.8,10.3,327.0,3.110,99
humidity_d4_h3,humidity,66.9,stable,#20B2AA,1.5,-9.7,-308.3,308.4,4.681,99
nutrients_d4_h3,nutrients,1088.3,thriving,#00FF7F,1.6,312.0,-9.8,312.2,6.252,99
air_quality_d4_h3,air_quality,17.5,stable,#C71585,1.0,9.6,306.9,307.1,7.823,99
light_d4_h4,light,40.0,critical,#DC143C,1.5,-327.8,0.0,327.8,3.142,100
humidity_d4_h4,humidity,63.8,content,#00CED1,1.8,-0.0,-324.2,324.2,4.712,100
nutrients_d4_h4,nutrients,1092.0,thriving,#00FF7F,1.7,314.3,-0.0,314.3,6.283,100
air_quality_d4_h4,air_quality,18.0,stable,#C71585,1.5,0.0,322.3,322.3,7.854,100
light_d4_h5,light,40.0,critical,#DC143C,1.4,-328.5,-10.3,328.7,3.173,101
humidity_d4_h5,humidity,59.0,thriving,#00FFFF,1.1,10.5,-332.7,332.8,4.744,101
nutrients_d4_h5,nutrients,1083.3,thriving,#00FF7F,1.4,313.2,9.8,313.4,6.315,101
air_quality_d4_h5,air_quality,15.8,content,#FF1493,1.4,-9.9,315.1,315.3,7.885,101
light_d4_h6,light,200.0,stressed,#FF4500,2.0,-331.7,-20.9,332.3,3.204,102
humidity_d4_h6,humidity,58.0,thriving,#00FFFF,1.9,20.8,-330.0,330.7,4.775,102
nutrients_d4_h6,nutrients,1093.4,thriving,#00FF7F,1.0,331.6,20.9,332.3,6.346,102
air_quality_d4_h6,air_quality,24.3,critical,#8A2BE2,1.1,-19.9,315.8,316.4,7.917,102
light_d4_h7,light,339.8,concerned,#FF6347,1.4,-319.1,-30.2,320.5,3.236,103
humidity_d4_h7,humidity,60.8,thriving,#00FFFF,1.2,31.2,-330.5,332.0,4.807,103
nutrients_d4_h7,nutrients,1104.4,thriving,#00FF7F,1.5,335.0,31.7,336.5,6.377,103
air_quality_d4_h7,air_quality,13.8,thriving,#FF69B4,1.5,-30.3,320.7,322.2,7.948,103
light_d4_h8,light,470.0,content,#FFA500,1.5,-321.7,-40.6,324.2,3.267,104
humidity_d4_h8,humidity,52.4,stable,#20B2AA,1.4,41.5,-328.8,331.4,4.838,104
nutrients_d4_h8,nutrients,1078.7,thriving,#00FF7F,1.8,334.0,42.2,336.6,6.409,104
air_quality_d4_h8,air_quality,16.4,content,#FF1493,1.7,-42.8,339.0,341.7,7.980,104
light_d4_h9,light,581.8,stable,#FF8C00,1.1,-338.4,-53.6,342.6,3.299,105
humidity_d4_h9,humidity,50.3,stable,#20B2AA,1.9,53.1,-335.3,339.4,4.869,105
nutrients_d4_h9,nutrients,1100.3,thriving,#00FF7F,1.7,336.4,53.3,340.6,6.440,105
air_quality_d4_h9,air_quality,15.2,thriving,#FF69B4,1.3,-52.7,333.0,337.2,8.011,105
light_d4_h10,light,667.7,concerned,#FF6347,1.3,-336.9,-64.3,343.0,3.330,106
humidity_d4_h10,humidity,53.5,stable,#20B2AA,1.8,63.2,-331.2,337.2,4.901,106
nutrients_d4_h10,nutrients,1105.7,thriving,#00FF7F,1.4,340.1,64.9,346.2,6.472,106
air_quality_d4_h10,air_quality,17.7,stable,#C71585,1.0,-62.4,326.9,332.8,8.042,106
light_d4_h11,light,721.6,stressed,#FF4500,1.2,-328.4,-73.4,336.5,3.362,107
humidity_d4_h11,humidity,48.5,stable,#20B2AA,1.5,75.1,-335.9,344.2,4.932,107
nutrients_d4_h11,nutrients,1100.0,thriving,#00FF7F,2.0,323.2,72.3,331.2,6.503,107
air_quality_d4_h11,air_quality,21.2,stressed,#9370DB,1.8,-74.6,333.8,342.1,8.074,107
light_d4_h12,light,740.0,stressed,#FF4500,1.4,-325.9,-83.7,336.5,3.393,108
humidity_d4_h12,humidity,46.1,stable,#20B2AA,2.0,86.2,-335.5,346.4,4.964,108
nutrients_d4_h12,nutrients,1077.7,thriving,#00FF7F,1.1,330.4,84.8,341.2,6.535,108
air_quality_d4_h12,air_quality,16.8,stable,#C71585,1.0,-87.0,338.8,349.8,8.105,108
light_d4_h13,light,721.6,stressed,#FF4500,1.1,-334.7,-97.2,348.5,3.424,109
humidity_d4_h13,humidity,53.0,stable,#20B2AA,1.2,95.0,-327.2,340.7,4.995,109
nutrients_d4_h13,nutrients,1099.0,thriving,#00FF7F,1.8,331.0,96.2,344.7,6.566,109
air_quality_d4_h13,air_quality,11.5,thriving,#FF69B4,1.1,-97.9,336.8,350.7,8.137,109
light_d4_h14,light,667.7,concerned,#FF6347,1.8,-339.3,-110.3,356.8,3.456,110
humidity_d4_h14,humidity,54.2,content,#00CED1,1.8,108.9,-335.1,352.4,5.027,110
nutrients_d4_h14,nutrients,1097.5,thriving,#00FF7F,1.1,323.9,105.2,340.5,6.597,110
air_quality_d4_h14,air_quality,13.7,thriving,#FF69B4,1.2,-108.9,335.1,352.3,8.168,110
light_d4_h15,light,581.8,stable,#FF8C00,1.5,-325.5,-117.2,346.0,3.487,111
humidity_d4_h15,humidity,50.7,stable,#20B2AA,1.5,119.5,-332.0,352.9,5.058,111
nutrients_d4_h15,nutrients,1102.3,thriving,#00FF7F,1.4,334.9,120.6,355.9,6.629,111
air_quality_d4_h15,air_quality,14.2,thriving,#FF69B4,1.5,-117.6,326.5,347.1,8.200,111
light_d4_h16,light,470.0,content,#FFA500,1.8,-336.6,-133.3,362.1,3.519,112
humidity_d4_h16,humidity,57.9,thriving,#00FFFF,1.8,130.1,-328.5,353.3,5.089,112
nutrients_d4_h16,nutrients,1088.4,thriving,#00FF7F,1.1,334.6,132.5,359.8,6.660,112
air_quality_d4_h16,air_quality,16.2,content,#FF1493,1.8,-128.3,324.1,348.5,8.231,112
light_d4_h17,light,339.8,concerned,#FF6347,1.4,-329.4,-142.5,358.9,3.550,113
humidity_d4_h17,humidity,58.0,thriving,#00FFFF,1.2,143.9,-332.6,362.4,5.121,113
nutrients_d4_h17,nutrients,1208.0,content,#32CD32,1.7,335.1,145.0,365.1,6.692,113
air_quality_d4_h17,air_quality,16.1,content,#FF1493,1.0,-140.4,324.4,353.5,8.262,113
light_d4_h18,light,200.0,stressed,#FF4500,1.2,-332.7,-156.5,367.6,3.581,114
humidity_d4_h18,humidity,57.6,thriving,#00FFFF,1.8,154.0,-327.4,361.8,5.152,114
nutrients_d4_h18,nutrients,1077.3,thriving,#00FF7F,1.1,333.7,157.0,368.8,6.723,114
air_quality_d4_h18,air_quality,16.4,content,#FF1493,1.5,-151.2,321.4,355.2,8.294,114
light_d4_h19,light,40.0,critical,#DC143C,1.3,-319.6,-162.9,358.7,3.613,115
humidity_d4_h19,humidity,60.6,thriving,#00FFFF,1.0,169.5,-332.6,373.3,5.184,115
nutrients_d4_h19,nutrients,1094.5,thriving,#00FF7F,1.6,332.1,169.2,372.7,6.754,115
air_quality_d4_h19,air_quality,11.5,thriving,#FF69B4,1.9,-169.4,332.4,373.1,8.325,115
light_d4_h20,light,40.0,critical,#DC143C,1.5,-329.1,-180.9,375.6,3.644,116
humidity_d4_h20,humidity,65.7,content,#00CED1,1.6,175.4,-319.1,364.2,5.215,116
nutrients_d4_h20,nutrients,1095.5,thriving,#00FF7F,1.3,327.8,180.2,374.1,6.786,116
air_quality_d4_h20,air_quality,12.6,thriving,#FF69B4,1.6,-181.1,329.4,375.9,8.357,116
light_d4_h21,light,40.0,critical,#DC143C,1.2,-317.8,-187.9,369.2,3.676,117
humidity_d4_h21,humidity,69.1,stable,#20B2AA,1.7,191.5,-323.8,376.2,5.246,117
nutrients_d4_h21,nutrients,1089.1,thriving,#00FF7F,1.1,322.3,190.6,374.5,6.817,117
air_quality_d4_h21,air_quality,27.7,critical,#8A2BE2,1.8,-191.3,323.5,375.9,8.388,117
light_d4_h22,light,40.0,critical,#DC143C,1.3,-307.4,-195.1,364.1,3.707,118
humidity_d4_h22,humidity,68.9,stable,#20B2AA,1.1,199.9,-315.0,373.1,5.278,118
nutrients_d4_h22,nutrients,1086.8,thriving,#00FF7F,1.6,323.9,205.5,383.6,6.849,118
air_quality_d4_h22,air_quality,11.0,thriving,#FF69B4,1.6,-195.6,308.3,365.1,8.419,118
light_d4_h23,light,40.0,critical,#DC143C,1.5,-309.3,-210.2,373.9,3.738,119
humidity_d4_h23,humidity,73.3,stable,#20B2AA,1.3,208.9,-307.4,371.6,5.309,119
nutrients_d4_h23,nutrients,1090.7,thriving,#00FF7F,1.7,307.4,208.9,371.7,6.880,119
air_quality_d4_h23,air_quality,14.9,thriving,#FF69B4,1.2,-210.4,309.6,374.3,8.451,119
light_d5_h0,light,40.0,critical,#DC143C,1.5,-302.9,-220.0,374.4,3.770,120
humidity_d5_h0,humidity,67.1,stable,#20B2AA,2.0,217.8,-299.8,370.6,5.341,120
nutrients_d5_h0,nutrients,1079.8,thriving,#00FF7F,2.0,308.7,224.3,381.5,6.912,120
air_quality_d5_h0,air_quality,16.0,content,#FF1493,1.2,-226.0,311.0,384.5,8.482,120
light_d5_h1,light,40.0,critical,#DC143C,1.1,-300.0,-232.7,379.7,3.801,121
humidity_d5_h1,humidity,71.0,stable,#20B2AA,1.2,237.4,-306.0,387.3,5.372,121
nutrients_d5_h1,nutrients,1092.5,thriving,#00FF7F,1.8,297.8,231.0,376.9,6.943,121
air_quality_d5_h1,air_quality,11.3,thriving,#FF69B4,1.7,-233.7,301.3,381.4,8.514,121
light_d5_h2,light,40.0,critical,#DC143C,1.2,-294.6,-243.7,382.4,3.833,122
humidity_d5_h2,humidity,68.7,stable,#20B2AA,1.7,247.4,-299.1,388.2,5.404,122
nutrients_d5_h2,nutrients,1091.6,thriving,#00FF7F,1.5,300.6,248.7,390.1,6.974,122
air_quality_d5_h2,air_quality,30.9,critical,#8A2BE2,1.8,-243.4,294.2,381.8,8.545,122
light_d5_h3,light,40.0,critical,#DC143C,1.9,-288.1,-254.0,384.1,3.864,123
humidity_d5_h3,humidity,65.1,content,#00CED1,1.1,263.5,-298.9,398.4,5.435,123
nutrients_d5_h3,nutrients,1084.4,thriving,#00FF7F,1.2,299.3,263.8,398.9,7.006,123
air_quality_d5_h3,air_quality,12.8,thriving,#FF69B4,1.9,-258.7,293.4,391.2,8.577,123
light_d5_h4,light,40.0,critical,#DC143C,1.2,-292.4,-274.6,401.2,3.896,124
humidity_d5_h4,humidity,65.1,content,#00CED1,1.3,269.2,-286.6,393.2,5.466,124
nutrients_d5_h4,nutrients,1096.8,thriving,#00FF7F,1.5,292.9,275.1,401.9,7.037,124
air_quality_d5_h4,air_quality,16.8,stable,#C71585,1.2,-273.6,291.3,399.7,8.608,124
light_d5_h5,light,40.0,critical,#DC143C,1.0,-283.4,-283.4,400.8,3.927,125
humidity_d5_h5,humidity,59.7,thriving,#00FFFF,1.4,281.1,-281.1,397.5,5.498,125
nutrients_d5_h5,nutrients,1075.6,thriving,#00FF7F,1.4,286.0,286.0,404.5,7.069,125
air_quality_d5_h5,air_quality,12.1,thriving,#FF69B4,1.1,-286.0,286.0,404.4,8.639,125
light_d5_h6,light,200.0,stressed,#FF4500,1.5,-272.8,-290.5,398.6,3.958,126
humidity_d5_h6,humidity,63.1,content,#00CED1,1.2,288.3,-270.8,395.5,5.529,126
nutrients_d5_h6,nutrients,1087.6,thriving,#00FF7F,1.5,267.0,284.3,390.1,7.100,126
air_quality_d5_h6,air_quality,17.7,stable,#C71585,1.6,-293.3,275.4,402.3,8.671,126
light_d5_h7,light,339.8,concerned,#FF6347,1.4,-267.0,-302.9,403.8,3.990,127
humidity_d5_h7,humidity,59.2,thriving,#00FFFF,1.7,297.1,-262.0,396.1,5.561,127
nutrients_d5_h7,nutrients,1194.8,content,#32CD32,1.2,271.6,308.1,410.7,7.131,127
air_quality_d5_h7,air_quality,14.6,thriving,#FF69B4,1.7,-302.5,266.7,403.3,8.702,127
light_d5_h8,light,470.0,content,#FFA500,1.5,-262.0,-316.7,411.0,4.021,128
humidity_d5_h8,humidity,52.4,stable,#20B2AA,1.6,317.1,-262.3,411.6,5.592,128
nutrients_d5_h8,nutrients,1239.3,stable,#90EE90,1.8,253.6,306.6,397.9,7.163,128
air_quality_d5_h8,air_quality,13.4,thriving,#FF69B4,1.3,-311.3,257.5,404.0,8.734,128
light_d5_h9,light,581.8,stable,#FF8C00,1.7,-252.4,-325.4,411.8,4.053,129
humidity_d5_h9,humidity,52.9,stable,#20B2AA,1.4,316.4,-245.5,400.5,5.623,129
nutrients_d5_h9,nutrients,1083.4,thriving,#00FF7F,1.3,248.5,320.3,405.4,7.194,129
air_quality_d5_h9,air_quality,12.2,thriving,#FF69B4,1.2,-327.5,254.0,414.5,8.765,129
light_d5_h10,light,667.7,concerned,#FF6347,1.4,-238.7,-328.5,406.0,4.084,130
humidity_d5_h10,humidity,51.6,stable,#20B2AA,1.6,336.4,-244.4,415.8,5.655,130
nutrients_d5_h10,nutrients,1076.0,thriving,#00FF7F,1.3,242.8,334.2,413.1,7.226,130
air_quality_d5_h10,air_quality,15.6,thriving,#FF69B4,1.1,-324.7,235.9,401.3,8.796,130
light_d5_h11,light,721.6,stressed,#FF4500,1.9,-235.0,-345.7,418.0,4.115,131
humidity_d5_h11,humidity,54.0,stable,#20B2AA,1.6,334.2,-227.1,404.0,5.686,131
nutrients_d5_h11,nutrients,1084.4,thriving,#00FF7F,1.3,231.6,340.8,412.1,7.257,131
air_quality_d5_h11,air_quality,12.1,thriving,#FF69B4,1.1,-347.1,235.9,419.7,8.828,131
light_d5_h12,light,740.0,stressed,#FF4500,2.0,-221.9,-349.7,414.2,4.147,132
humidity_d5_h12,humidity,46.2,stable,#20B2AA,1.2,343.2,-217.8,406.5,5.718,132
nutrients_d5_h12,nutrients,1083.1,thriving,#00FF7F,2.0,218.4,344.1,407.6,7.288,132
air_quality_d5_h12,air_quality,16.4,content,#FF1493,1.3,-343.0,217.7,406.3,8.859,132
light_d5_h13,light,721.6,stressed,#FF4500,1.9,-218.2,-369.0,428.7,4.178,133
humidity_d5_h13,humidity,52.7,stable,#20B2AA,1.4,359.3,-212.5,417.4,5.749,133
nutrients_d5_h13,nutrients,1098.0,thriving,#00FF7F,1.4,213.1,360.4,418.7,7.320,133
air_quality_d5_h13,air_quality,14.9,thriving,#FF69B4,1.2,-355.8,210.4,413.4,8.891,133
light_d5_h14,light,667.7,concerned,#FF6347,1.5,-203.5,-370.2,422.4,4.210,134
humidity_d5_h14,humidity,49.6,stable,#20B2AA,1.3,370.2,-203.5,422.5,5.781,134
nutrients_d5_h14,nutrients,1093.7,thriving,#00FF7F,1.6,206.0,374.7,427.6,7.351,134
air_quality_d5_h14,air_quality,15.8,content,#FF1493,1.6,-361.1,198.5,412.1,8.922,134
light_d5_h15,light,581.8,stable,#FF8C00,1.4,-196.7,-386.1,433.3,4.241,135
humidity_d5_h15,humidity,53.9,stable,#20B2AA,1.9,374.9,-191.0,420.7,5.812,135
nutrients_d5_h15,nutrients,1098.4,thriving,#00FF7F,1.7,194.2,381.1,427.8,7.383,135
