id,sensor_type,reading_value,health_state,color,color_with_alpha,size,week,crisis_level,plant_condition,time_hour,opacity,velocity_x,velocity_y,force_strength,movement_pattern,oscillation_speed,emotional_state
humidity_h584,humidity,60.59,HEALTHY,#00FF00,#00FF00CF,10,4,GOOD,HUMIDITY_HEALTHY_61,584,0.81,0.214,0.452,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h584,nutrients,56.23,RECOVERY,#FFFF00,#FFFF00CF,15,4,IMPROVING,NUTRIENTS_RECOVERY_56,584,0.81,0.93,0.87,1.8,healing_growth,2,recovery_motion
ph_h584,ph,6.52,RECOVERY,#FFFF00,#FFFF00CF,15,4,IMPROVING,PH_RECOVERY_7,584,0.81,-0.759,0.87,1.8,healing_growth,2,recovery_motion
light_h588,light,54.52,RECOVERY,#FFFF00,#FFFF00D0,15,4,IMPROVING,LIGHT_RECOVERY_55,588,0.82,-0.866,0.842,1.8,healing_growth,2,recovery_motion
humidity_h588,humidity,60.26,HEALTHY,#00FF00,#00FF00D0,10,4,GOOD,HUMIDITY_HEALTHY_60,588,0.82,0.196,0.46,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h588,nutrients,52.9,RECOVERY,#FFFF00,#FFFF00D0,15,4,IMPROVING,NUTRIENTS_RECOVERY_53,588,0.82,0.866,0.842,1.8,healing_growth,2,recovery_motion
ph_h588,ph,6.47,RECOVERY,#FFFF00,#FFFF00D0,15,4,IMPROVING,PH_RECOVERY_6,588,0.82,-0.831,0.842,1.8,healing_growth,2,recovery_motion
light_h592,light,54.87,RECOVERY,#FFFF00,#FFFF00D2,15,4,IMPROVING,LIGHT_RECOVERY_55,592,0.82,-0.797,0.816,1.8,healing_growth,2,recovery_motion
humidity_h592,humidity,60.25,HEALTHY,#00FF00,#00FF00D2,10,4,GOOD,HUMIDITY_HEALTHY_60,592,0.82,0.178,0.467,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h592,nutrients,62.78,RECOVERY,#FFFF00,#FFFF00D2,15,4,IMPROVING,NUTRIENTS_RECOVERY_63,592,0.82,0.797,0.816,1.8,healing_growth,2,recovery_motion
ph_h592,ph,6.53,RECOVERY,#FFFF00,#FFFF00D2,15,4,IMPROVING,PH_RECOVERY_7,592,0.82,-0.897,0.816,1.8,healing_growth,2,recovery_motion
light_h596,light,54.56,RECOVERY,#FFFF00,#FFFF00D3,15,4,IMPROVING,LIGHT_RECOVERY_55,596,0.83,-0.723,0.792,1.8,healing_growth,2,recovery_motion
humidity_h596,humidity,60.49,HEALTHY,#00FF00,#00FF00D3,10,4,GOOD,HUMIDITY_HEALTHY_60,596,0.83,0.159,0.474,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h596,nutrients,51.46,RECOVERY,#FFFF00,#FFFF00D3,15,4,IMPROVING,NUTRIENTS_RECOVERY_51,596,0.83,0.723,0.792,1.8,healing_growth,2,recovery_motion
ph_h596,ph,6.46,RECOVERY,#FFFF00,#FFFF00D3,15,4,IMPROVING,PH_RECOVERY_6,596,0.83,-0.958,0.792,1.8,healing_growth,2,recovery_motion
light_h600,light,54.19,RECOVERY,#FFFF00,#FFFF00D5,15,4,IMPROVING,LIGHT_RECOVERY_54,600,0.83,-0.644,0.771,1.8,healing_growth,2,recovery_motion
humidity_h600,humidity,61.78,HEALTHY,#00FF00,#00FF00D5,10,4,GOOD,HUMIDITY_HEALTHY_62,600,0.83,0.14,0.48,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h600,nutrients,65.54,RECOVERY,#FFFF00,#FFFF00D5,15,4,IMPROVING,NUTRIENTS_RECOVERY_66,600,0.83,0.644,0.771,1.8,healing_growth,2,recovery_motion
ph_h600,ph,6.47,RECOVERY,#FFFF00,#FFFF00D5,15,4,IMPROVING,PH_RECOVERY_6,600,0.83,-1.013,0.771,1.8,healing_growth,2,recovery_motion
light_h604,light,55.91,RECOVERY,#FFFF00,#FFFF00D6,15,4,IMPROVING,LIGHT_RECOVERY_56,604,0.84,-0.561,0.753,1.8,healing_growth,2,recovery_motion
humidity_h604,humidity,59.51,HEALTHY,#00FF00,#00FF00D6,10,4,GOOD,HUMIDITY_HEALTHY_60,604,0.84,0.12,0.485,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h604,nutrients,47.25,RECOVERY,#FFFF00,#FFFF00D6,15,4,IMPROVING,NUTRIENTS_RECOVERY_47,604,0.84,0.561,0.753,1.8,healing_growth,2,recovery_motion
ph_h604,ph,6.51,RECOVERY,#FFFF00,#FFFF00D6,15,4,IMPROVING,PH_RECOVERY_7,604,0.84,-1.061,0.753,1.8,healing_growth,2,recovery_motion
light_h608,light,55.73,RECOVERY,#FFFF00,#FFFF00D7,15,4,IMPROVING,LIGHT_RECOVERY_56,608,0.84,-0.474,0.737,1.8,healing_growth,2,recovery_motion
humidity_h608,humidity,60.03,HEALTHY,#00FF00,#00FF00D7,10,4,GOOD,HUMIDITY_HEALTHY_60,608,0.84,0.101,0.49,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h608,nutrients,60.76,RECOVERY,#FFFF00,#FFFF00D7,15,4,IMPROVING,NUTRIENTS_RECOVERY_61,608,0.84,0.474,0.737,1.8,healing_growth,2,recovery_motion
ph_h608,ph,6.45,RECOVERY,#FFFF00,#FFFF00D7,15,4,IMPROVING,PH_RECOVERY_6,608,0.84,-1.102,0.737,1.8,healing_growth,2,recovery_motion
light_h612,light,54.19,RECOVERY,#FFFF00,#FFFF00D9,15,4,IMPROVING,LIGHT_RECOVERY_54,612,0.85,-0.385,0.724,1.8,healing_growth,2,recovery_motion
humidity_h612,humidity,60.31,HEALTHY,#00FF00,#00FF00D9,10,4,GOOD,HUMIDITY_HEALTHY_60,612,0.85,0.081,0.493,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h612,nutrients,64.29,RECOVERY,#FFFF00,#FFFF00D9,15,4,IMPROVING,NUTRIENTS_RECOVERY_64,612,0.85,0.385,0.724,1.8,healing_growth,2,recovery_motion
ph_h612,ph,6.47,RECOVERY,#FFFF00,#FFFF00D9,15,4,IMPROVING,PH_RECOVERY_6,612,0.85,-1.137,0.724,1.8,healing_growth,2,recovery_motion
light_h616,light,54.9,RECOVERY,#FFFF00,#FFFF00DA,15,4,IMPROVING,LIGHT_RECOVERY_55,616,0.86,-0.293,0.714,1.8,healing_growth,2,recovery_motion
humidity_h616,humidity,60.62,HEALTHY,#00FF00,#00FF00DA,10,4,GOOD,HUMIDITY_HEALTHY_61,616,0.86,0.061,0.496,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h616,nutrients,63.95,RECOVERY,#FFFF00,#FFFF00DA,15,4,IMPROVING,NUTRIENTS_RECOVERY_64,616,0.86,0.293,0.714,1.8,healing_growth,2,recovery_motion
ph_h616,ph,6.48,RECOVERY,#FFFF00,#FFFF00DA,15,4,IMPROVING,PH_RECOVERY_6,616,0.86,-1.164,0.714,1.8,healing_growth,2,recovery_motion
light_h620,light,55.62,RECOVERY,#FFFF00,#FFFF00DC,15,4,IMPROVING,LIGHT_RECOVERY_56,620,0.86,-0.199,0.706,1.8,healing_growth,2,recovery_motion
humidity_h620,humidity,60.93,HEALTHY,#00FF00,#00FF00DC,10,4,GOOD,HUMIDITY_HEALTHY_61,620,0.86,0.042,0.498,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h620,nutrients,54.52,RECOVERY,#FFFF00,#FFFF00DC,15,4,IMPROVING,NUTRIENTS_RECOVERY_55,620,0.86,0.199,0.706,1.8,healing_growth,2,recovery_motion
ph_h620,ph,6.47,RECOVERY,#FFFF00,#FFFF00DC,15,4,IMPROVING,PH_RECOVERY_6,620,0.86,-1.183,0.706,1.8,healing_growth,2,recovery_motion
light_h624,light,55.3,RECOVERY,#FFFF00,#FFFF00DD,15,4,IMPROVING,LIGHT_RECOVERY_55,624,0.87,-0.104,0.702,1.8,healing_growth,2,recovery_motion
humidity_h624,humidity,59.5,HEALTHY,#00FF00,#00FF00DD,10,4,GOOD,HUMIDITY_HEALTHY_60,624,0.87,0.022,0.5,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h624,nutrients,65.92,RECOVERY,#FFFF00,#FFFF00DD,15,4,IMPROVING,NUTRIENTS_RECOVERY_66,624,0.87,0.104,0.702,1.8,healing_growth,2,recovery_motion
ph_h624,ph,6.48,RECOVERY,#FFFF00,#FFFF00DD,15,4,IMPROVING,PH_RECOVERY_6,624,0.87,-1.196,0.702,1.8,healing_growth,2,recovery_motion
light_h628,light,55.91,RECOVERY,#FFFF00,#FFFF00DE,15,4,IMPROVING,LIGHT_RECOVERY_56,628,0.87,-0.008,0.7,1.8,healing_growth,2,recovery_motion
humidity_h628,humidity,60.88,HEALTHY,#00FF00,#00FF00DE,10,4,GOOD,HUMIDITY_HEALTHY_61,628,0.87,0.002,0.5,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h628,nutrients,63.31,RECOVERY,#FFFF00,#FFFF00DE,15,4,IMPROVING,NUTRIENTS_RECOVERY_63,628,0.87,0.008,0.7,1.8,healing_growth,2,recovery_motion
ph_h628,ph,6.49,RECOVERY,#FFFF00,#FFFF00DE,15,4,IMPROVING,PH_RECOVERY_6,628,0.87,-1.2,0.7,1.8,healing_growth,2,recovery_motion
light_h632,light,54.92,RECOVERY,#FFFF00,#FFFF00E0,15,4,IMPROVING,LIGHT_RECOVERY_55,632,0.88,0.088,0.701,1.8,healing_growth,2,recovery_motion
humidity_h632,humidity,59.84,HEALTHY,#00FF00,#00FF00E0,10,4,GOOD,HUMIDITY_HEALTHY_60,632,0.88,-0.018,0.5,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h632,nutrients,53.97,RECOVERY,#FFFF00,#FFFF00E0,15,4,IMPROVING,NUTRIENTS_RECOVERY_54,632,0.88,-0.088,0.701,1.8,healing_growth,2,recovery_motion
ph_h632,ph,6.51,RECOVERY,#FFFF00,#FFFF00E0,15,4,IMPROVING,PH_RECOVERY_7,632,0.88,-1.197,0.701,1.8,healing_growth,2,recovery_motion
light_h636,light,56,RECOVERY,#FFFF00,#FFFF00E1,15,4,IMPROVING,LIGHT_RECOVERY_56,636,0.88,0.184,0.705,1.8,healing_growth,2,recovery_motion
humidity_h636,humidity,60.13,HEALTHY,#00FF00,#00FF00E1,10,4,GOOD,HUMIDITY_HEALTHY_60,636,0.88,-0.038,0.499,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h636,nutrients,67.66,RECOVERY,#FFFF00,#FFFF00E1,15,4,IMPROVING,NUTRIENTS_RECOVERY_68,636,0.88,-0.184,0.705,1.8,healing_growth,2,recovery_motion
ph_h636,ph,6.53,RECOVERY,#FFFF00,#FFFF00E1,15,4,IMPROVING,PH_RECOVERY_7,636,0.88,-1.186,0.705,1.8,healing_growth,2,recovery_motion
light_h640,light,55.18,RECOVERY,#FFFF00,#FFFF00E3,15,4,IMPROVING,LIGHT_RECOVERY_55,640,0.89,0.278,0.712,1.8,healing_growth,2,recovery_motion
humidity_h640,humidity,60.99,HEALTHY,#00FF00,#00FF00E3,10,4,GOOD,HUMIDITY_HEALTHY_61,640,0.89,-0.058,0.497,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h640,nutrients,58.46,RECOVERY,#FFFF00,#FFFF00E3,15,4,IMPROVING,NUTRIENTS_RECOVERY_58,640,0.89,-0.278,0.712,1.8,healing_growth,2,recovery_motion
ph_h640,ph,6.5,RECOVERY,#FFFF00,#FFFF00E3,15,4,IMPROVING,PH_RECOVERY_7,640,0.89,-1.167,0.712,1.8,healing_growth,2,recovery_motion
light_h644,light,54.1,RECOVERY,#FFFF00,#FFFF00E4,15,4,IMPROVING,LIGHT_RECOVERY_54,644,0.89,0.37,0.722,1.8,healing_growth,2,recovery_motion
humidity_h644,humidity,61.57,HEALTHY,#00FF00,#00FF00E4,10,4,GOOD,HUMIDITY_HEALTHY_62,644,0.89,-0.078,0.494,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h644,nutrients,45.45,RECOVERY,#FFFF00,#FFFF00E4,15,4,IMPROVING,NUTRIENTS_RECOVERY_45,644,0.89,-0.37,0.722,1.8,healing_growth,2,recovery_motion
ph_h644,ph,6.52,RECOVERY,#FFFF00,#FFFF00E4,15,4,IMPROVING,PH_RECOVERY_7,644,0.89,-1.141,0.722,1.8,healing_growth,2,recovery_motion
light_h648,light,54.67,RECOVERY,#FFFF00,#FFFF00E6,15,4,IMPROVING,LIGHT_RECOVERY_55,648,0.9,0.46,0.735,1.8,healing_growth,2,recovery_motion
humidity_h648,humidity,59.02,HEALTHY,#00FF00,#00FF00E6,10,4,GOOD,HUMIDITY_HEALTHY_59,648,0.9,-0.098,0.49,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h648,nutrients,49.61,RECOVERY,#FFFF00,#FFFF00E6,15,4,IMPROVING,NUTRIENTS_RECOVERY_50,648,0.9,-0.46,0.735,1.8,healing_growth,2,recovery_motion
ph_h648,ph,6.54,RECOVERY,#FFFF00,#FFFF00E6,15,4,IMPROVING,PH_RECOVERY_7,648,0.9,-1.108,0.735,1.8,healing_growth,2,recovery_motion
light_h652,light,54.42,RECOVERY,#FFFF00,#FFFF00E7,15,4,IMPROVING,LIGHT_RECOVERY_54,652,0.91,0.547,0.75,1.8,healing_growth,2,recovery_motion
humidity_h652,humidity,58.58,HEALTHY,#00FF00,#00FF00E7,10,4,GOOD,HUMIDITY_HEALTHY_59,652,0.91,-0.117,0.486,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h652,nutrients,45.72,RECOVERY,#FFFF00,#FFFF00E7,15,4,IMPROVING,NUTRIENTS_RECOVERY_46,652,0.91,-0.547,0.75,1.8,healing_growth,2,recovery_motion
ph_h652,ph,6.46,RECOVERY,#FFFF00,#FFFF00E7,15,4,IMPROVING,PH_RECOVERY_6,652,0.91,-1.068,0.75,1.8,healing_growth,2,recovery_motion
light_h656,light,55.03,RECOVERY,#FFFF00,#FFFF00E8,15,4,IMPROVING,LIGHT_RECOVERY_55,656,0.91,0.631,0.768,1.8,healing_growth,2,recovery_motion
humidity_h656,humidity,60.08,HEALTHY,#00FF00,#00FF00E8,10,4,GOOD,HUMIDITY_HEALTHY_60,656,0.91,-0.137,0.481,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h656,nutrients,52.13,RECOVERY,#FFFF00,#FFFF00E8,15,4,IMPROVING,NUTRIENTS_RECOVERY_52,656,0.91,-0.631,0.768,1.8,healing_growth,2,recovery_motion
ph_h656,ph,6.47,RECOVERY,#FFFF00,#FFFF00E8,15,4,IMPROVING,PH_RECOVERY_6,656,0.91,-1.021,0.768,1.8,healing_growth,2,recovery_motion
light_h660,light,55.43,RECOVERY,#FFFF00,#FFFF00EA,15,4,IMPROVING,LIGHT_RECOVERY_55,660,0.92,0.71,0.789,1.8,healing_growth,2,recovery_motion
humidity_h660,humidity,61.59,HEALTHY,#00FF00,#00FF00EA,10,4,GOOD,HUMIDITY_HEALTHY_62,660,0.92,-0.156,0.475,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h660,nutrients,58.23,RECOVERY,#FFFF00,#FFFF00EA,15,4,IMPROVING,NUTRIENTS_RECOVERY_58,660,0.92,-0.71,0.789,1.8,healing_growth,2,recovery_motion
ph_h660,ph,6.45,RECOVERY,#FFFF00,#FFFF00EA,15,4,IMPROVING,PH_RECOVERY_6,660,0.92,-0.967,0.789,1.8,healing_growth,2,recovery_motion
light_h664,light,54.29,RECOVERY,#FFFF00,#FFFF00EB,15,4,IMPROVING,LIGHT_RECOVERY_54,664,0.92,0.785,0.812,1.8,healing_growth,2,recovery_motion
humidity_h664,humidity,58.3,HEALTHY,#00FF00,#00FF00EB,10,4,GOOD,HUMIDITY_HEALTHY_58,664,0.92,-0.175,0.469,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h664,nutrients,69.13,RECOVERY,#FFFF00,#FFFF00EB,15,4,IMPROVING,NUTRIENTS_RECOVERY_69,664,0.92,-0.785,0.812,1.8,healing_growth,2,recovery_motion
ph_h664,ph,6.51,RECOVERY,#FFFF00,#FFFF00EB,15,4,IMPROVING,PH_RECOVERY_7,664,0.92,-0.907,0.812,1.8,healing_growth,2,recovery_motion
light_h668,light,55.28,RECOVERY,#FFFF00,#FFFF00ED,15,4,IMPROVING,LIGHT_RECOVERY_55,668,0.93,0.855,0.838,1.8,healing_growth,2,recovery_motion
humidity_h668,humidity,59.07,HEALTHY,#00FF00,#00FF00ED,10,4,GOOD,HUMIDITY_HEALTHY_59,668,0.93,-0.193,0.461,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h668,nutrients,67.6,RECOVERY,#FFFF00,#FFFF00ED,15,4,IMPROVING,NUTRIENTS_RECOVERY_68,668,0.93,-0.855,0.838,1.8,healing_growth,2,recovery_motion
ph_h668,ph,6.53,RECOVERY,#FFFF00,#FFFF00ED,15,4,IMPROVING,PH_RECOVERY_7,668,0.93,-0.842,0.838,1.8,healing_growth,2,recovery_motion
light_h672,light,47.05,HEALTHY,#00FF00,#00FF00EE,10,5,GOOD,LIGHT_HEALTHY_47,672,0.93,0.453,0.212,0.3,gentle_orbit,0.5,healthy_motion
humidity_h672,humidity,66.45,HEALTHY,#00FF00,#00FF00EE,10,5,GOOD,HUMIDITY_HEALTHY_66,672,0.93,-0.212,0.453,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h672,nutrients,24.25,HEALTHY,#00FF00,#00FF00EE,10,5,GOOD,NUTRIENTS_HEALTHY_24,672,0.93,-0.453,-0.212,0.3,gentle_orbit,0.5,healthy_motion
ph_h672,ph,6.38,HEALTHY,#00FF00,#00FF00EE,10,5,GOOD,PH_HEALTHY_6,672,0.93,0.212,-0.453,0.3,gentle_orbit,0.5,healthy_motion
light_h676,light,81.58,MONITORING,#0088FF,#0088FFEF,8,5,WATCH,LIGHT_MONITORING_82,676,0.94,0.112,0.792,0.6,cautious_circle,1.5,monitoring_motion
humidity_h676,humidity,68.25,HEALTHY,#00FF00,#00FF00EF,10,5,GOOD,HUMIDITY_HEALTHY_68,676,0.94,-0.229,0.444,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h676,nutrients,27.13,HEALTHY,#00FF00,#00FF00EF,10,5,GOOD,NUTRIENTS_HEALTHY_27,676,0.94,-0.444,-0.229,0.3,gentle_orbit,0.5,healthy_motion
ph_h676,ph,6.63,HEALTHY,#00FF00,#00FF00EF,10,5,GOOD,PH_HEALTHY_7,676,0.94,0.229,-0.444,0.3,gentle_orbit,0.5,healthy_motion
light_h680,light,80.34,MONITORING,#0088FF,#0088FFF1,8,5,WATCH,LIGHT_MONITORING_80,680,0.94,0.016,0.8,0.6,cautious_circle,1.5,monitoring_motion
humidity_h680,humidity,59.77,HEALTHY,#00FF00,#00FF00F1,10,5,GOOD,HUMIDITY_HEALTHY_60,680,0.94,-0.247,0.435,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h680,nutrients,27.2,HEALTHY,#00FF00,#00FF00F1,10,5,GOOD,NUTRIENTS_HEALTHY_27,680,0.94,-0.435,-0.247,0.3,gentle_orbit,0.5,healthy_motion
ph_h680,ph,6.64,HEALTHY,#00FF00,#00FF00F1,10,5,GOOD,PH_HEALTHY_7,680,0.94,0.247,-0.435,0.3,gentle_orbit,0.5,healthy_motion
light_h684,light,55.68,HEALTHY,#00FF00,#00FF00F2,10,5,GOOD,LIGHT_HEALTHY_56,684,0.95,0.424,0.264,0.3,gentle_orbit,0.5,healthy_motion
humidity_h684,humidity,43.23,MONITORING,#0088FF,#0088FFF2,8,5,WATCH,HUMIDITY_MONITORING_43,684,0.95,-0.796,-0.08,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h684,nutrients,23.48,HEALTHY,#00FF00,#00FF00F2,10,5,GOOD,NUTRIENTS_HEALTHY_23,684,0.95,-0.424,-0.264,0.3,gentle_orbit,0.5,healthy_motion
ph_h684,ph,6.24,HEALTHY,#00FF00,#00FF00F2,10,5,GOOD,PH_HEALTHY_6,684,0.95,0.264,-0.424,0.3,gentle_orbit,0.5,healthy_motion
light_h688,light,29.06,MONITORING,#0088FF,#0088FFF4,8,5,WATCH,LIGHT_MONITORING_29,688,0.96,-0.174,0.781,0.6,cautious_circle,1.5,monitoring_motion
humidity_h688,humidity,54.03,HEALTHY,#00FF00,#00FF00F4,10,5,GOOD,HUMIDITY_HEALTHY_54,688,0.96,-0.281,0.414,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h688,nutrients,27.71,HEALTHY,#00FF00,#00FF00F4,10,5,GOOD,NUTRIENTS_HEALTHY_28,688,0.96,-0.414,-0.281,0.3,gentle_orbit,0.5,healthy_motion
ph_h688,ph,6.51,HEALTHY,#00FF00,#00FF00F4,10,5,GOOD,PH_HEALTHY_7,688,0.96,0.281,-0.414,0.3,gentle_orbit,0.5,healthy_motion
light_h692,light,35.08,MONITORING,#0088FF,#0088FFF5,8,5,WATCH,LIGHT_MONITORING_35,692,0.96,-0.267,0.754,0.6,cautious_circle,1.5,monitoring_motion
humidity_h692,humidity,68.91,HEALTHY,#00FF00,#00FF00F5,10,5,GOOD,HUMIDITY_HEALTHY_69,692,0.96,-0.297,0.402,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h692,nutrients,24.06,HEALTHY,#00FF00,#00FF00F5,10,5,GOOD,NUTRIENTS_HEALTHY_24,692,0.96,-0.402,-0.297,0.3,gentle_orbit,0.5,healthy_motion
ph_h692,ph,6.21,HEALTHY,#00FF00,#00FF00F5,10,5,GOOD,PH_HEALTHY_6,692,0.96,0.297,-0.402,0.3,gentle_orbit,0.5,healthy_motion
light_h696,light,51.42,HEALTHY,#00FF00,#00FF00F7,10,5,GOOD,LIGHT_HEALTHY_51,696,0.97,0.39,0.313,0.3,gentle_orbit,0.5,healthy_motion
humidity_h696,humidity,74.19,MONITORING,#0088FF,#0088FFF7,8,5,WATCH,HUMIDITY_MONITORING_74,696,0.97,-0.717,-0.355,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h696,nutrients,24.86,HEALTHY,#00FF00,#00FF00F7,10,5,GOOD,NUTRIENTS_HEALTHY_25,696,0.97,-0.39,-0.313,0.3,gentle_orbit,0.5,healthy_motion
ph_h696,ph,6.32,HEALTHY,#00FF00,#00FF00F7,10,5,GOOD,PH_HEALTHY_6,696,0.97,0.313,-0.39,0.3,gentle_orbit,0.5,healthy_motion
light_h700,light,70.11,MONITORING,#0088FF,#0088FFF8,8,5,WATCH,LIGHT_MONITORING_70,700,0.97,-0.438,0.669,0.6,cautious_circle,1.5,monitoring_motion
humidity_h700,humidity,61.92,HEALTHY,#00FF00,#00FF00F8,10,5,GOOD,HUMIDITY_HEALTHY_62,700,0.97,-0.328,0.377,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h700,nutrients,26.86,HEALTHY,#00FF00,#00FF00F8,10,5,GOOD,NUTRIENTS_HEALTHY_27,700,0.97,-0.377,-0.328,0.3,gentle_orbit,0.5,healthy_motion
ph_h700,ph,6.62,HEALTHY,#00FF00,#00FF00F8,10,5,GOOD,PH_HEALTHY_7,700,0.97,0.328,-0.377,0.3,gentle_orbit,0.5,healthy_motion
light_h704,light,84.31,MONITORING,#0088FF,#0088FFF9,8,5,WATCH,LIGHT_MONITORING_84,704,0.98,-0.515,0.612,0.6,cautious_circle,1.5,monitoring_motion
humidity_h704,humidity,48.63,MONITORING,#0088FF,#0088FFF9,8,5,WATCH,HUMIDITY_MONITORING_49,704,0.98,-0.612,-0.515,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h704,nutrients,24.16,HEALTHY,#00FF00,#00FF00F9,10,5,GOOD,NUTRIENTS_HEALTHY_24,704,0.98,-0.364,-0.343,0.3,gentle_orbit,0.5,healthy_motion
ph_h704,ph,6.68,HEALTHY,#00FF00,#00FF00F9,10,5,GOOD,PH_HEALTHY_7,704,0.98,0.343,-0.364,0.3,gentle_orbit,0.5,healthy_motion
light_h708,light,47.33,HEALTHY,#00FF00,#00FF00FB,10,5,GOOD,LIGHT_HEALTHY_47,708,0.98,0.349,0.358,0.3,gentle_orbit,0.5,healthy_motion
humidity_h708,humidity,47.72,MONITORING,#0088FF,#0088FFFB,8,5,WATCH,HUMIDITY_MONITORING_48,708,0.98,-0.546,-0.585,0.6,cautious_circle,1.5,monitoring_motion
nutrients_h708,nutrients,25.28,HEALTHY,#00FF00,#00FF00FB,10,5,GOOD,NUTRIENTS_HEALTHY_25,708,0.98,-0.349,-0.358,0.3,gentle_orbit,0.5,healthy_motion
ph_h708,ph,6.61,HEALTHY,#00FF00,#00FF00FB,10,5,GOOD,PH_HEALTHY_7,708,0.98,0.358,-0.349,0.3,gentle_orbit,0.5,healthy_motion
light_h712,light,33.48,MONITORING,#0088FF,#0088FFFC,8,5,WATCH,LIGHT_MONITORING_33,712,0.99,-0.646,0.472,0.6,cautious_circle,1.5,monitoring_motion
humidity_h712,humidity,59.88,HEALTHY,#00FF00,#00FF00FC,10,5,GOOD,HUMIDITY_HEALTHY_60,712,0.99,-0.371,0.335,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h712,nutrients,22.12,HEALTHY,#00FF00,#00FF00FC,10,5,GOOD,NUTRIENTS_HEALTHY_22,712,0.99,-0.335,-0.371,0.3,gentle_orbit,0.5,healthy_motion
ph_h712,ph,6.26,HEALTHY,#00FF00,#00FF00FC,10,5,GOOD,PH_HEALTHY_6,712,0.99,0.371,-0.335,0.3,gentle_orbit,0.5,healthy_motion
light_h716,light,25.29,MONITORING,#0088FF,#0088FFFE,8,5,WATCH,LIGHT_MONITORING_25,716,0.99,-0.698,0.391,0.6,cautious_circle,1.5,monitoring_motion
humidity_h716,humidity,67.55,HEALTHY,#00FF00,#00FF00FE,10,5,GOOD,HUMIDITY_HEALTHY_68,716,0.99,-0.384,0.32,0.3,gentle_orbit,0.5,healthy_motion
nutrients_h716,nutrients,25.48,HEALTHY,#00FF00,#00FF00FE,10,5,GOOD,NUTRIENTS_HEALTHY_25,716,0.99,-0.32,-0.384,0.3,gentle_orbit,0.5,healthy_motion
ph_h716,ph,6.65,HEALTHY,#00FF00,#00FF00FE,10,5,GOOD,PH_HEALTHY_7,716,0.99,0.384,-0.32,0.3,gentle_orbit,0.5,healthy_motion
